No,Link,Sentiment,Penerbit,Tag
75,https://www.cnnindonesia.com/ekonomi/20230907123355-625-995970/mengenal-desa-energi-berdikari-walahar-besutan-pertamina-berbasis-ebt,Netral,CNN Indonesia,Bisnis
76,https://jatim.antaranews.com/berita/744369/pertamina-polda-jatim-ungkap-penyelewengan-bbm-di-sidoarjo,Negative,Antara Jatim,Hukum
77,https://www.antaranews.com/berita/3745887/pertamina-perkuat-digitalisasi-untuk-optimalkan-kinerja-operasional,Positive,Antara News,Bisnis
78,https://ambon.antaranews.com/berita/129529/pertamina-minta-berhati-hati-penipuan-berkedok-rekruitmen-karyawan-begini-penjelasannya,Negative,Antara Ambon,Hukum
79,https://www.antaranews.com/berita/3558348/pertamina-sebut-tiga-tantangan-penerapan-energi-baru-di-asia,Netral,Antara News,Akademik
80,https://www.antaranews.com/berita/3576540/pertamina-berikan-manfaat-bagi-45-ribu-masyarakat-di-area-operasi,Netral,Antara News,Bisnis
81,https://jambi.antaranews.com/berita/497301/pertamina-patra-niaga-jamin-ketersediaan-solar-untuk-masyarakat,Netral,Antara Jambi,BBM
82,https://jambi.antaranews.com/berita/541176/menteri-bumn-copot-direktur-penunjang-bisnis-pertamina,Negative,Antara Jambi,Bisnis
83,https://sulteng.antaranews.com/berita/270168/pertamina-pastikan-keandalan-sarana-penyaluran-bbm-di-provinsi-sulteng,Netral,Antara Sulteng,BBM
84,https://jambi.antaranews.com/berita/519509/pertamina-komitmen-penyaluran-bbm-subsidi-jalankan-program-subsidi-tepat,Positive,Antara Jambi,BBM
85,https://sulteng.antaranews.com/berita/273480/pertamina-perluas-pasar-umkm-binaan-lewat-kebumen-international-expo,Positive,Antara Sulteng,Bisnis
86,https://jatim.antaranews.com/berita/700698/pertamina-tindak-tegas-penyelewengan-penjualan-bbm-bersubsidi,Negative,Antara Jatim,Hukum
87,https://www.antaranews.com/berita/3219977/pertamina-perkuat-aspek-esg-untuk-menciptakan-bisnis-berkelanjutan,Positive,Antara News,Bisnis
88,https://jatim.antaranews.com/berita/731148/pertamina-lakukan-pemetaan-sosial-sebelum-melaksanakan-program-csr,Positive,Antara Jatim,Akademik
89,https://www.antaranews.com/berita/3796185/fungsi-humas-pertamina-di-kala-gaduh-kelangkaan-elpiji-subsidi,Negative,Antara News,Bisnis
90,https://www.antaranews.com/berita/2957777/ada-aksi-kecurangan-pertamina-kian-ketat-awasi-penyaluran-bbm-di-spbu,Netral,Antara News,Hukum
91,https://www.antaranews.com/berita/2958893/kpk-dalami-pembahasan-awal-pengadaan-lng-di-pertamina,Negative,Antara News,Hukum
92,https://www.antaranews.com/berita/3891159/pertamina-patra-niaga-cek-kesiapan-layanan-energi-di-banyuwangi-bali,Positive,Antara News,Bisnis
93,https://gorontalo.antaranews.com/berita/229455/pertamina-kembangkan-bisnis-carbon-capture-dan-gas-alam-cair,Positive,Antara Gorontalo,Migas
94,https://kalsel.antaranews.com/berita/391401/pertamina-sampaikan-program-subsidi-tepat-bbm-dan-lpg-ke-polda-kalsel,Positive,Antara Kalsel,BBM
95,https://www.antaranews.com/berita/2977209/hoaks-kebakaran-di-spbu-pertamina-efek-pembayaran-gunakan-ponsel,Negative,Antara News,Kebakaran
96,https://www.antaranews.com/berita/3576672/pertamina-sumbagsel-sanksi-tegas-penyalah-guna-bbm-bersubsidi,Negative,Antara News,Hukum
97,https://www.antaranews.com/berita/2782405/sp-pertamina-minta-penyesuaian-harga-bbm-nonsubsidi,Netral,Antara News,BBM
98,https://www.antaranews.com/berita/3630270/pertamina-rencanakan-pindah-kantor-ke-balikpapan,Netral,Antara News,Bisnis
99,https://kalteng.antaranews.com/berita/634821/pertamina-sikapi-serius-insiden-bbm-di-spbu-tercampur-air,Negative,Antara Kalteng,Gangguan Operasional
100,https://kaltim.antaranews.com/berita/150901/pt-pertamina-apresiasi-polda-kaltim-ungkap-penyelewengan-solar-subsidi,Negative,Antara Kaltim,Hukum
101,https://biz.kompas.com/read/2022/04/02/115636428/atasi-isu-sosial-dan-lingkungan-pertamina-kembali-luncurkan-program-pfmuda,Positive,kompas,Bisnis
102,https://activity.kompas.com/baca-cepat/xplore/nasional/read/2023/11/14/12484691/kolaborasi-pertamina-chevron-dalam-penerapan-dan-pemanfaatan-karbon-di,Positive,kompas,Migas
103,https://nasional.kompas.com/read/2022/02/21/05493331/kisah-ibnu-sutowo-dipecat-soeharto-dan-korupsi-pertamina-yang-nyaris?page=all,Negative,kompas,Hukum
104,https://biz.kompas.com/read/2022/08/16/184230928/resmikan-rumah-bumn-klungkung-pertamina-angkat-produk-lokal-pariwisata-dan,Positive,kompas,Bisnis
105,https://lestari.kompas.com/read/2023/09/04/060000386/aksi-coastal-clean-up-pertamina-trans-kontinental-kumpulkan-12-6-ton-sampah-,Netral,kompas,Bisnis
106,https://nasional.kompas.com/read/2023/12/23/21005261/ini-7-prestasi-pertamina-international-shipping-yang-harumkan-indonesia?page=all,Netral,kompas,Bisnis
107,https://biz.kompas.com/read/2022/10/11/164500928/sambut-soe-international-conference-and-expo-kementerian-bumn-dorong-pertamina,Netral,kompas,Bisnis
108,https://umkm.kompas.com/read/2023/11/05/214933883/sobat-istimewa-asa-dan-upaya-pertamina-kembangkan-umkm-disabilitas?page=all,Positive,kompas,Bisnis
109,https://nasional.kompas.com/read/2023/12/18/18000961/percepat-transisi-energi-pertamina-dan-perusahaan-jepang-jogmec-teken-kerja,Positive,kompas,Bisnis
110,https://nasional.kompas.com/read/2022/02/21/07201401/sosok-ibnu-sutowo-dari-dokter-perwira-tni-hingga-eks-dirut-pertamina-era?page=all,Netral,kompas,Opini
111,https://nasional.kompas.com/read/2023/10/27/12350571/pertamina-sustainable-aviation-fuel-jadi-bukti-transisi-energi-industri,Positive,kompas,Bisnis
112,https://biz.kompas.com/read/2022/06/13/114712428/jalin-kerja-sama-strategis-tni-ad-dan-universitas-pertamina-berikan-beasiswa,Positive,kompas,Akademik
113,https://edukasi.kompas.com/read/2023/06/15/131603571/kembangkan-energi-berkelanjutan-universitas-pertamina-gandeng-kampus-jepang,Positive,kompas,Akademik
114,https://nasional.kompas.com/image/2023/09/19/19445381/kpk-tetapkan-eks-dirut-pertamina-karen-agustiawan-jadi-tersangka-kasus,Negative,kompas,Hukum
115,https://nasional.kompas.com/read/2023/08/31/16182231/potensi-geotermal-indonesia-terbesar-kedua-di-dunia-pertamina-siap-gandeng,Positive,kompas,Bisnis
116,https://money.kompas.com/read/2022/02/11/050200026/ahok-pertamina-masih-bisa-untung-lebih-dari-1-miliar-dollar-as-meski-harga-bbm?page=all,Positive,kompas,BBM
117,https://nasional.kompas.com/image/2023/09/25/20450591/pertamina-patra-niaga-berkomitmen-selesaikan-pembangunan-tangki-bbm-dan-lpg,Positive,kompas,BBM
118,https://umkm.kompas.com/read/2023/06/30/082411083/pertamina-kembangkan-program-desa-mandiri-energi-untuk-dukung-transisi-energi,Positive,kompas,Bisnis
119,https://nasional.kompas.com/read/2023/06/23/17374921/rti-pertamina-jadi-penggerak-inovasi-pada-masa-transisi-energi,Positive,kompas,Bisnis
120,https://nasional.kompas.com/read/2023/10/10/13324411/pertamina-trans-kontinental-tambah-2-armada-landing-craft-tank-untuk-perkuat,Positive,kompas,Bisnis
121,https://nasional.kompas.com/read/2023/11/07/11185051/pertamina-siapkan-generasi-muda-peduli-lingkungan-lewat-sekolah-energi?page=all,Positive,kompas,Akademik
122,https://nasional.kompas.com/read/2023/10/18/09372001/inisiasi-green-fuel-project-pertamina-patra-niaga-suplai-energi-lebih-baik,Positive,kompas,Bisnis
123,https://nasional.kompas.com/read/2023/12/16/16351811/jamin-kelancaran-distribusi-energi-pertamina-patra-niaga-aktifkan-satgas?page=all,Netral,kompas,Bisnis
124,https://nasional.kompas.com/read/2023/12/01/12590731/pertamina-patra-niaga-surya-dhoho-investama-berkolaborasi-siap-operasikan?page=all,Positive,kompas,Bisnis
125,https://nasional.kompas.com/read/2022/02/21/18280081/memori-hari-hari-terakhir-ibnu-sutowo-di-pertamina?page=all,Netral,kompas,Opini
126,https://nasional.kompas.com/read/2023/03/04/09382531/rs-polri-kramat-jati-siapkan-posko-identifikasi-korban-kebakaran-depo,Negative,kompas,Kebakaran
127,https://nasional.kompas.com/read/2023/09/19/20185991/profil-karen-agustiawan-eks-dirut-pertamina-yang-kembali-terjerat-korupsi?page=all,Negative,kompas,Hukum
128,https://nasional.kompas.com/read/2023/04/18/11175401/pertamina-raih-laba-bersih-rp-56-triliun-pada-2022-naik-hingga-86-persen?page=all,Positive,kompas,Ekonomi
129,https://bandung.kompas.com/read/2022/02/23/203329978/jalan-di-sekitar-kilang-minyak-pertamina-balongan-akan-ditutup-45-hari,Negative,kompas,Gangguan Operasional
130,https://nasional.kompas.com/read/2023/10/12/19484801/perkuat-ketahanan-energi-di-jateng-pgn-solution-pertamina-patra-niaga-bangun?page=all,Netral,kompas,Bisnis
131,https://nasional.kompas.com/read/2023/12/14/13003411/pertamina-ajak-anak-muda-di-semarangpeduli-lingkungan-lewat-sekolah-energi?page=all,Positive,kompas,Akademik
132,https://nasional.kompas.com/read/2023/06/23/09205121/komersialisasi-hasil-riset-dan-inovasi-pertamina-berhasil-ciptakan-nilai-rp,Positive,kompas,Bisnis
133,https://nasional.kompas.com/read/2023/12/14/11484191/konsisten-berinovasi-pertamina-raih-2-penghargaan-dari-kemendikbud-ristek,Positive,kompas,Bisnis
134,https://nasional.kompas.com/image/2023/11/08/18023401/pertamina-dan-polri-gerebek-gudang-ilegal-solar-subsidi-di-pati,Negative,kompas,Hukum
135,https://kilasbumn.kompas.com/elnusa/read/2022/04/27/114119326/jamin-ketersediaan-bbm-saat-ramadhan-dan-lebaran-elnusa-petrofin-siagakan,Netral,kompas,BBM
136,https://nasional.kompas.com/read/2023/09/28/14350531/rdmp-balikpapan-proyek-terbesar-sepanjang-sejarah-pertamina-capai-82-persen,Netral,kompas,Opini
137,https://nasional.kompas.com/read/2023/08/09/22381931/jadi-satu-satunya-perusahaan-ri-di-daftar-fortune-global-500-pertamina-huni,Positive,kompas,Ekonomi
138,https://edukasi.kompas.com/read/2022/01/13/163905471/universitas-pertamina-hadirkan-aplikasi-healing-bantu-korban-bullying,Negative,kompas,Akademik
139,https://nasional.kompas.com/read/2023/11/29/11263761/pertamina-patra-niaga-dan-petrochina-teken-mou-penyediaan-smooth-fluid-untuk,Positive,kompas,Bisnis
140,https://nasional.kompas.com/read/2023/06/24/19162691/mampu-turunkan-emisi-proyek-rdmp-pertamina-balikpapan-akan-jadi-kilang-ramah?page=all,Netral,kompas,Migas
141,https://nasional.kompas.com/read/2023/11/08/14251091/pertamina-eco-runfest-2023-segera-hadir-dihadiri-musisi-brand-lokal-hingga,Positive,kompas,Bisnis
142,https://nasional.kompas.com/read/2023/03/04/19445871/polri-dua-korban-kebakaran-depo-pertamina-plumpang-teridentifikasi-dari,Negative,kompas,Kebakaran
143,https://nasional.kompas.com/read/2023/10/19/20142791/perkuat-segmen-bisnis-marine-pertamina-trans-kontinental-berkolaborasi,Positive,kompas,Bisnis
144,https://nasional.kompas.com/read/2023/11/06/10363261/lewat-sekolah-energi-berdikari-pertamina-ajak-generasi-muda-pahami,Positive,kompas,Akademik
145,https://nasional.kompas.com/read/2023/10/16/14114851/kpk-tak-hadir-sidang-gugatan-praperadilan-eks-dirut-pertamina-karen?page=all,Negative,kompas,Hukum
146,https://regional.kompas.com/read/2022/03/04/105928378/kebakaran-kilang-pertamina-di-balikpapan-dipastikan-sudah-usai-warga,Negative,kompas,Kebakaran
147,https://biz.kompas.com/read/2022/10/04/154938928/tembus-unirank-ini-langkah-universitas-pertamina-untuk-mencetak-mahasiswa,Positive,kompas,Akademik
148,https://nasional.kompas.com/read/2023/09/20/08410971/karen-agustiawan-2-kali-terjerat-kasus-di-pertamina-kali-ini-karena-tak?page=all,Negative,kompas,Bisnis
149,https://biz.kompas.com/read/2022/07/29/181527428/wujudkan-komitmen-pelestarian-budaya-pertamina-beri-dukungan-pengembangan,Positive,kompas,Bisnis
150,https://www.kompas.com/tren/read/2023/03/03/231508765/kesaksian-warga-saat-kebakaran-depo-pertamina-plumpang,Negative,kompas,Kebakaran
151,https://nasional.kompas.com/read/2023/11/23/11245631/pertamina-call-center-135-raih-penghargaan-pada-ajang-contact-center-world,Positive,kompas,Bisnis
152,https://nasional.kompas.com/read/2023/11/08/18023401/pertamina-dan-polri-gerebek-gudang-ilegal-solar-subsidi-di-pati,Negative,kompas,Hukum
153,https://biz.kompas.com/read/2022/06/29/184549628/upayakan-bbm-subsidi-tepat-sasaran-pertamina-buka-pendaftaran-di-website,Netral,kompas,BBM
154,https://nasional.kompas.com/read/2023/10/21/10230311/pertamina-ajak-30-umkm-binaan-ke-tei-2023-agar-tembus-pasar-internasional?page=all,Positive,kompas,Bisnis
155,https://nasional.kompas.com/read/2023/09/20/05300021/jadi-tersangka-eks-dirut-pertamina-sebut-pengadaan-gas-alam-cair-sudah-due?page=all,Negative,kompas,Hukum
156,https://nasional.kompas.com/read/2023/10/09/20002701/lewat-pertamina-eco-runfest-ke-10-pertamina-ajak-masyarakat-ikuti-gaya-hidup?page=all,Positive,kompas,Bisnis
157,https://megapolitan.kompas.com/read/2023/03/08/14051351/kronisnya-konflik-agraria-warga-tanah-merah-dengan-pertamina-hingga-terus,Negative,kompas,Bisnis
158,https://nasional.kompas.com/read/2023/11/01/11200741/harga-bbm-nonsubsidi-pertamina-turun-berikut-daftar-lengkapnya,Netral,kompas,BBM
159,https://nasional.kompas.com/read/2023/07/20/11513671/respons-pertamina-terkait-penambahan-alokasi-fakultatif-tabung-lpg-3-kg-di,Netral,kompas,BBM
160,https://kilasbumn.kompas.com/pertamina/read/2023/12/12/10160191/hut-ke-66-pertamina-laksanakan-tiga-strategi-rencana-jangka-panjang,Netral,kompas,Bisnis
161,https://kilasbumn.kompas.com/pertamina/read/2023/07/22/22012141/kembali-sponsori-motogp-mypertamina-sediakan-penjualan-tiket-pertamina-grand,Positive,kompas,BBM
162,https://biz.kompas.com/read/2022/07/24/150729328/terapkan-shared-services-di-50-entitas-pertamina-percepat-proses-layanan,Positive,kompas,Bisnis
163,https://biz.kompas.com/read/2022/10/22/174611628/getol-lakukan-transformasi-digital-universitas-pertamina-berhasil-raih,Positive,kompas,Akademik
164,https://biz.kompas.com/read/2022/03/31/201835528/stok-solar-subsidi-aman-pertamina-pastikan-kebutuhan-konsumen-di-jateng-diy,Positive,kompas,BBM
165,https://biz.kompas.com/read/2022/02/07/071346228/pertamina-berhasil-raup-keuntungan-61-miliar-dollar-as-dalam-kurun-waktu-3-tahun,Positive,kompas,Ekonomi
166,https://biz.kompas.com/read/2022/05/12/192701628/pertamina-gandeng-osaka-gas-jgc-holdings-dan-inpex-garap-proyek-gas-bersih-bio,Netral,kompas,Bisnis
167,https://edukasi.kompas.com/read/2022/03/21/144004671/ternyata-ini-kunci-sukses-alumnus-smk-yang-kerja-di-pertamina,Positive,kompas,Akademik
168,https://biz.kompas.com/read/2023/12/05/143037928/pertamina-patra-niaga-jawa-bagian-tengah-resmikan-spbu-retail-make-over-di,Positive,kompas,BBM
169,https://regional.kompas.com/read/2022/10/28/143548478/truk-pertamina-terjebak-longsor-di-majene-stok-bbm-di-mamuju-menipis,Negative,kompas,Gangguan Operasional
170,https://kilasbumn.kompas.com/pertamina/read/2023/08/09/15051251/sukses-lakukan-transformasi-bisnis-pertamina-international-shipping-cetak,Positive,kompas,Bisnis
171,https://medan.kompas.com/read/2023/11/16/130407078/pencuri-pipa-minyak-pertamina-yang-sebabkan-kebakaran-di-belawan-medan,Negative,kompas,Kebakaran
172,https://money.kompas.com/read/2023/04/05/124000926/buka-bukaan-pertamina-soal-kebakaran-di-kilang-dumai?page=all,Negative,kompas,Kebakaran
173,https://biz.kompas.com/read/2022/08/09/125013328/naik-64-peringkat-pertamina-satu-satunya-perusahaan-indonesia-di-fortune-global,Positive,kompas,Ekonomi
174,https://nasional.kompas.com/image/2023/03/04/09382531/rs-polri-kramat-jati-siapkan-posko-identifikasi-korban-kebakaran-depo,Negative,kompas,Kebakaran
175,https://biz.kompas.com/read/2022/05/21/182533928/konsisten-dalam-inovasi-pemasaran-pertamina-raih-penghargaan-gold-winner,Positive,kompas,Bisnis
176,https://kilasbumn.kompas.com/pertamina/read/2023/12/29/15460741/pertamina-jaga-distribusi-energi-selama-nataru-wakil-menteri-bumn-berikan,Positive,kompas,Bisnis
177,https://kilasbumn.kompas.com/pertamina/read/2023/11/08/14251091/pertamina-eco-runfest-2023-segera-hadir-dihadiri-musisi-brand-lokal-hingga,Positive,kompas,Bisnis
178,https://money.kompas.com/read/2022/07/05/131500426/beli-pertalite-pakai-mypertamina-ribet-ingat-bisa-daftar-tanpa-ponsel-qr-code?page=all,Negative,kompas,BBM
179,https://foto.kompas.com/photo/read/2022/04/18/16502977141af/antisipasi.penyalahgunaan.bbm.bersubsidi.di.spbu,Netral,kompas,BBM
180,https://kilasbumn.kompas.com/pertamina/read/2023/09/25/20450591/pertamina-patra-niaga-berkomitmen-selesaikan-pembangunan-tangki-bbm-dan-lpg,Positive,kompas,BBM
181,https://biz.kompas.com/read/2023/09/19/215712628/pertamina-patra-niaga-fuel-terminal-boyolali-resmikan-wisata-edukasi-pertanian,Positive,kompas,Akademik
182,https://otomotif.kompas.com/read/2022/10/19/113100415/pacu-ekosistem-kendaraan-listrik-pertamina-fokus-pada-pasokan-baterai,Positive,kompas,Bisnis
183,https://otomotif.kompas.com/read/2022/07/19/152100215/pertamina-harus-lengkapi-standar-kompetensi-pengemudi-truk,Netral,kompas,Bisnis
184,https://biz.kompas.com/read/2022/05/20/201812328/13-gedung-operasional-bersertifikat-green-building-bukti-komitmen-pertamina,Positive,kompas,Bisnis
185,https://biz.kompas.com/read/2022/03/04/151033428/gandeng-pupuk-indonesia-dan-mitsubishi-corporation-pertamina-siap-kembangkan,Positive,kompas,Bisnis
186,https://money.kompas.com/read/2022/03/31/223630326/sah-harga-pertamax-naik-di-34-provinsi-jadi-rp-12500-rp-13000-per-liter,Negative,kompas,BBM
187,https://biz.kompas.com/read/2022/11/09/174208628/pertamina-ingin-jadi-pemain-kelas-dunia-dalam-produksi-listrik-berbasis-panas,Positive,kompas,Bisnis
188,https://biz.kompas.com/read/2022/09/09/144214828/universitas-pertamina-tembus-top-60-webometrics-perguruan-tinggi-swasta,Positive,kompas,Akademik
189,https://bandung.kompas.com/read/2023/01/06/102854378/truk-tangki-pertamina-tasikmalaya-terjun-ke-sawah-usai-hantam-pohon-diduga,Netral,kompas,Kecelakaan Kerja
190,https://bandung.kompas.com/read/2022/12/19/121922378/gagal-menyalip-pengendara-sepeda-motor-tewas-terlindas-truk-tangki-pertamina,Negative,kompas,Kecelakaan Kerja
191,https://money.kompas.com/read/2023/09/20/201100326/karen-agustiawan-mantan-dirut-pertamina-yang-dua-kali-terjerat-kasus-korupsi?page=all,Negative,kompas,Hukum
192,https://bandung.kompas.com/read/2023/01/04/183728878/pertamina-patra-niaga-minta-maaf-atas-insiden-pertalite-tercampur-air-di,Negative,kompas,BBM
193,https://megapolitan.kompas.com/read/2022/09/05/11110061/imbas-harga-bbm-pertamina-naik-spbu-vivo-jadi-incaran-hingga-stok-kosong,Negative,kompas,Gangguan Operasional
194,https://bandung.kompas.com/read/2022/09/30/192731978/keluh-warga-soal-antrean-panjang-di-pom-bensin-begini-tanggapan-pertamina,Negative,kompas,Gangguan Operasional
195,https://megapolitan.kompas.com/read/2022/07/19/18361391/jenazah-korban-kecelakaan-truk-pertamina-tiba-di-rumah-duka-keluarga,Negative,kompas,Kecelakaan Kerja
196,https://umkm.kompas.com/read/2022/10/27/070000483/cerita-nurchaeti-dapat-pesanan-ekspor-keripik-nangka-senilai-rp17-miliar-di?page=all,Netral,kompas,Bisnis
197,https://medan.kompas.com/read/2023/10/27/230857578/pipa-pertamina-bocor-dan-terbakar-di-medan-2-warga-jadi-korban?page=all,Negative,kompas,Kebakaran
198,https://biz.kompas.com/read/2022/11/14/143519228/turunkan-prevalensi-stunting-pertamina-peduli-gelar-bedah-rumah-dan-intervensi,Netral,kompas,Bisnis
199,https://biz.kompas.com/read/2023/12/05/142639328/prioritaskan-kenyamanan-konsumen-pertamina-patra-niaga-jbt-renovasi-spbu-4452309,Positive,kompas,BBM
200,https://money.kompas.com/read/2023/06/08/131106626/transformasi-dan-digitalisasi-kunci-sukses-pertamina?page=all,Positive,kompas,Bisnis
201,https://finance.detik.com/energi/d-6432657/bos-pertamina-beberkan-3-tantangan-transisi-energi-ri-ada-soal-dana,Positive,detik,Bisnis
202,https://finance.detik.com/energi/d-6544803/nggak-andalkan-aramco-lagi-pertamina-genjot-produk-dari-kilang,Netral,detik,Migas
203,https://20.detik.com/otobuzz/20220902-220902072/ternyata-ini-alasan-harga-bensin-di-shell-lebih-mahal-dari-pertamina,Negative,detik,BBM
204,https://news.detik.com/berita/d-6600005/lalin-sekitar-lokasi-kebakaran-depo-pertamina-plumpang-macet-malam-ini,Negative,detik,Kebakaran
205,https://news.detik.com/berita/d-6600706/pertamina-dukung-investigasi-mendalam-cari-penyebab-kebakaran-depo-plumpang,Negative,detik,Kebakaran
206,https://news.detik.com/berita/d-6921130/wujudkan-sdgs-pertamina-jalankan-program-konservasi-pesut-mahakam,Positive,detik,Bisnis
207,https://news.detik.com/berita/d-7004033/pertamina-permudah-11-306-kepala-keluarga-akses-air-bersih,Positive,detik,Bisnis
208,https://news.detik.com/berita/d-6185952/truk-pertamina-bawa-pertalite-saat-terlibat-kecelakaan-maut-di-cibubur,Negative,detik,Kecelakaan Kerja
209,https://news.detik.com/berita/d-6020027/kejati-banten-tetapkan-4-tersangka-proyek-fiktif-software-di-anak-pertamina,Negative,detik,Hukum
210,https://news.detik.com/berita/d-6807211/pertamina-beri-bantuan-untuk-korban-gempa-bumi-bantul,Negative,detik,Bisnis
211,https://finance.detik.com/energi/d-6612605/cek-ini-daftar-harga-bbm-pertamina-terkini-di-seluruh-indonesia,Netral,detik,BBM
212,https://news.detik.com/berita/d-7004585/jurus-skk-migas-pertamina-hulu-rokan-jaga-populasi-gajah-sumatera,Positive,detik,Migas
213,https://news.detik.com/berita/d-6601671/beroperasi-sejak-1974-begini-sejarah-depo-plumpang-yang-terbakar,Negative,detik,Kebakaran
214,https://finance.detik.com/energi/d-6341528/pemotor-keluhkan-pertamax-kotor-mengandung-air-pertamina-ungkap-faktanya,Negative,detik,BBM
215,https://news.detik.com/berita/d-6804773/pertamina-energizing-your-action-edukasi-anak-muda-soal-transisi-ebt,Positive,detik,Akademik
216,https://news.detik.com/berita/d-7046913/pertamina-beri-bantuan-layanan-medis-untuk-rs-apung-di-papua-barat,Positive,detik,Bisnis
217,https://finance.detik.com/energi/d-6942855/bp-pertamina-kerja-sama-kembangkan-amonia-biru-di-teluk-bintuni,Positive,detik,Migas
218,https://news.detik.com/berita/d-6642996/kpk-tak-ada-hubungan-penyidikan-kasus-lng-pertamina-dengan-lili-pintauli,Negative,detik,Hukum
219,https://news.detik.com/berita/d-6884105/dua-perwira-terbaik-pertamina-raih-satyalancana-wira-karya-dari-jokowi,Positive,detik,Bisnis
220,https://news.detik.com/berita/d-7015315/berkat-green-port-pertamina-raih-penghargaan-tingkat-asia-pasifik,Positive,detik,Bisnis
221,https://news.detik.com/berita/d-7003209/dirut-pertamina-raih-penghargaan-best-social-responsibility-awards-2023,Positive,detik,Bisnis
222,https://news.detik.com/berita/d-6235163/ppsdm-migas-berkolaborasi-dengan-pertamina-hulu-rokan-kembangkan-sdm,Positive,detik,Migas
223,https://news.detik.com/berita/d-6777762/pertamina-ajak-siswa-pelopori-kecintaan-terhadap-lingkungan,Netral,detik,Bisnis
224,https://news.detik.com/berita/d-6959063/didukung-bpn-kejaksaan-pertamina-pulihkan-aset-tanah-rp-850-m-di-jatim,Positive,detik,Hukum
225,https://news.detik.com/berita/d-5980009/sumur-minyak-tradisional-yang-meledak-di-aceh-dalam-area-pertamina,Negative,detik,Migas
226,https://news.detik.com/berita/d-6362681/pertamina-beri-bantuan-korban-bencana-banjir-di-kalimantan-tengah,Negative,detik,Bisnis
227,https://news.detik.com/berita/d-6998913/kpk-panggil-2-analis-direktorat-gas-pertamina-di-kasus-korupsi-lng,Negative,detik,Hukum
228,https://news.detik.com/berita/d-6775183/pertamina-klhk-kerja-sama-dukung-pengelolaan-perhutanan-sosial,Positive,detik,Bisnis
229,https://news.detik.com/berita/d-6079534/pertamina-fokus-penanganan-korban-kebakaran-kilang-balikpapan,Negative,detik,Kebakaran
230,https://news.detik.com/berita/d-6707291/upaya-pertamina-dorong-inklusivitas-lewat-komunitas-pertiwi,Netral,detik,Bisnis
231,https://news.detik.com/berita/d-6241672/eksepsi-pejabat-senior-anak-pertamina-di-kasus-proyek-fiktif-software-ditolak,Netral,detik,Bisnis
232,https://news.detik.com/berita/d-6940438/5-fakta-eks-dirut-pertamina-karen-agustiawan-ditahan-kpk-kasus-korupsi-lng,Negative,detik,Hukum
233,https://news.detik.com/berita/d-6600108/kebakaran-depo-pertamina-plumpang-kronologi-dan-jumlah-korban-sejauh-ini,Negative,detik,Kebakaran
234,https://news.detik.com/berita/d-6779320/rs-otak-jantung-pertamina-di-makassar-kini-layani-peserta-jkn,Netral,detik,Bisnis
235,https://news.detik.com/berita/d-7087407/ppsdm-migas-genjot-kualitas-sdm-pertamina-lewat-pelatihan-bpa-dan-bkjt,Netral,detik,Migas
236,https://news.detik.com/adv-nhl-detikcom/d-6485114/pertamina-dukung-pemerintah-gunakan-cng-untuk-moda-transportasi,Positive,detik,Migas
237,https://sport.detik.com/sport-lain/d-6735321/moto2-european-pebalap-pertamina-mandalika-sag-naik-podium-lagi,Positive,detik,Bisnis
238,https://news.detik.com/berita/d-6601052/pertamina-tanggung-penuh-biaya-penanganan-korban-kebakaran-depo-plumpang,Negative,detik,Kebakaran
239,https://news.detik.com/berita/d-6466109/kasus-proyek-fiktif-eks-pejabat-pertamina-balongan-divonis-3-tahun-bui,Negative,detik,Hukum
240,https://news.detik.com/berita/d-7003401/dirut-pertamina-irit-bicara-usai-diperiksa-kpk-soal-dugaan-korupsi-lng,Negative,detik,Hukum
241,https://news.detik.com/berita/d-6213316/identitas-korban-tewas-kecelakaan-truk-pertamina-di-semarang,Negative,detik,Kecelakaan Kerja
242,https://news.detik.com/berita/d-6625259/mitra-kerja-sebut-pertamina-hulu-rokan-tak-lalai-ingatkan-soal-hsse,Netral,detik,Bisnis
243,https://news.detik.com/berita/d-6214473/pejabat-senior-pertamina-balongan-didakwa-korupsi-proyek-fiktif-rp-8-1-m,Negative,detik,Hukum
244,https://news.detik.com/berita/d-6241971/program-csr-pertamina-dorong-emak-emak-di-yogyakarta-mandiri-ekonomi,Positive,detik,Bisnis
245,https://news.detik.com/berita/d-5990683/pertamina-gandeng-gardu-house-buat-art-tunnel-di-sirkuit-mandalika,Netral,detik,Bisnis
246,https://news.detik.com/berita/d-6796917/transformasi-akhlak-pertamina-dorong-capaian-positif-perusahaan,Netral,detik,Bisnis
247,https://news.detik.com/berita/d-6445468/eks-pejabat-pertamina-balongan-dituntut-8-tahun-bui-di-kasus-proyek-fiktif,Negative,detik,Hukum
248,https://news.detik.com/berita/d-6601386/janji-pertamina-bantu-warga-korban-kebakaran-depo-plumpang-yang-nestapa,Negative,detik,Kebakaran
249,https://oto.detik.com/otosport/d-7116215/manuver-menjanjikan-vr46-racing-makin-kuat-usai-gandeng-pertamina-enduro,Netral,detik,Bisnis
250,https://news.detik.com/berita/d-6792756/ribuan-pengunjung-ikuti-ragam-talkshow-workshop-inspiratif-pertamina,Netral,detik,Bisnis
